avg_monthly_hours,department,last_evaluation,left,number_project,promotion_last_5years,salary,satisfaction_level,time_spend_company,work_accident
235,sales,0.9400000000000001,nao,5,nao,low,0.85,4,nao
215,sales,0.51,nao,2,nao,low,0.75,2,sim
243,sales,0.67,nao,5,nao,low,0.76,3,nao
162,sales,0.97,nao,4,nao,low,0.13,6,nao
262,sales,0.79,nao,4,nao,low,0.6000000000000001,3,nao
206,sales,0.55,nao,4,nao,low,0.45,2,nao
125,sales,1.0,nao,2,nao,low,0.49,4,sim
167,sales,0.36,nao,3,nao,low,0.19,5,nao
218,sales,0.89,nao,5,nao,low,0.68,5,nao
181,sales,0.91,nao,5,nao,low,0.53,3,nao
269,sales,0.77,nao,5,nao,low,1.0,3,nao
167,sales,0.86,nao,3,nao,low,0.99,2,nao
271,sales,0.75,nao,6,nao,medium,0.29,10,nao
201,sales,0.8300000000000001,nao,4,nao,medium,0.54,8,sim
229,sales,0.9,nao,6,nao,medium,0.25,8,nao
148,accounting,0.76,nao,4,nao,medium,0.71,8,nao
147,accounting,0.84,nao,3,nao,medium,0.96,8,nao
211,accounting,0.9,nao,4,nao,medium,0.8,8,nao
145,hr,0.87,nao,5,nao,medium,0.8200000000000001,6,nao
269,hr,0.97,nao,6,nao,medium,0.19,6,nao
129,hr,0.74,nao,4,nao,medium,0.43,6,nao
270,hr,0.84,nao,3,nao,medium,0.62,6,nao
250,technical,0.85,nao,3,nao,medium,0.75,6,nao
192,technical,0.48,nao,5,nao,medium,0.56,2,sim
233,technical,0.91,nao,4,nao,high,0.88,4,nao
192,technical,0.5700000000000001,nao,4,nao,high,0.63,3,nao
247,technical,0.93,nao,3,nao,high,0.75,2,nao
192,technical,1.0,nao,4,nao,high,0.74,4,nao
178,technical,0.68,nao,3,nao,high,0.55,3,sim
197,technical,0.55,nao,4,nao,high,0.87,3,nao
264,technical,0.9,nao,5,nao,high,0.13,6,nao
274,technical,0.64,nao,2,nao,high,0.33,3,sim
147,technical,0.97,nao,4,nao,low,0.89,2,nao
154,support,0.9400000000000001,nao,3,nao,low,0.56,3,sim
224,support,0.61,nao,3,nao,low,0.9500000000000001,2,sim
250,support,0.59,nao,4,nao,low,0.5700000000000001,2,nao
179,support,0.53,nao,3,nao,low,0.72,3,nao
170,support,0.44,nao,4,nao,low,0.28,2,nao
118,support,0.61,nao,4,nao,low,0.54,5,nao
256,support,0.9500000000000001,nao,4,nao,low,0.54,3,nao
209,support,0.8,nao,3,nao,medium,0.99,2,nao
146,support,0.6900000000000001,nao,2,nao,medium,0.37,3,nao
275,support,0.87,nao,3,nao,medium,0.77,4,sim
180,support,0.88,nao,4,nao,medium,0.7000000000000001,2,nao
228,technical,0.74,nao,3,nao,medium,0.8,3,nao
204,technical,0.63,nao,3,nao,medium,0.52,3,nao
172,technical,0.55,nao,3,nao,medium,0.6900000000000001,2,nao
274,management,0.62,nao,5,nao,medium,0.6000000000000001,3,nao
136,IT,0.64,nao,3,nao,medium,0.74,2,nao
252,IT,0.8200000000000001,nao,4,nao,medium,0.6900000000000001,3,sim
137,IT,0.89,nao,4,nao,medium,0.78,3,nao
191,IT,0.75,nao,4,nao,medium,0.77,3,nao
132,IT,0.68,nao,4,nao,medium,0.91,4,nao
249,product_mng,0.68,nao,6,nao,medium,0.54,5,nao
274,product_mng,0.77,nao,6,nao,medium,0.48,6,nao
194,product_mng,0.96,nao,3,nao,medium,0.55,3,nao
191,product_mng,0.36,nao,6,nao,medium,0.17,2,nao
216,IT,0.8300000000000001,nao,5,nao,medium,0.77,4,nao
241,IT,0.98,nao,3,nao,medium,0.93,3,nao
243,IT,0.91,nao,4,nao,medium,0.65,5,sim
207,IT,0.52,nao,4,nao,medium,0.67,3,nao
199,IT,0.88,nao,3,nao,medium,0.9500000000000001,3,nao
286,product_mng,0.97,nao,6,nao,medium,0.61,4,nao
132,product_mng,0.39,nao,4,nao,high,0.5700000000000001,3,nao
229,product_mng,1.0,nao,4,nao,low,0.65,4,nao
260,product_mng,0.81,nao,4,nao,medium,0.85,3,nao
214,IT,0.96,nao,3,nao,medium,0.61,2,nao
217,RandD,0.9,nao,6,sim,medium,0.65,4,sim
225,RandD,0.93,nao,4,sim,medium,0.92,2,nao
113,RandD,0.41000000000000003,nao,2,sim,medium,0.37,3,nao
250,RandD,0.77,nao,5,sim,medium,0.48,2,nao
271,RandD,0.91,nao,5,sim,medium,0.8200000000000001,2,nao
135,RandD,0.75,nao,4,sim,medium,0.84,3,nao
100,marketing,0.46,nao,2,sim,medium,0.5700000000000001,6,sim
224,sales,0.75,nao,4,sim,medium,0.8,3,nao
134,accounting,0.91,nao,4,nao,low,0.49,4,nao
158,support,0.8200000000000001,nao,5,nao,low,0.79,2,nao
183,technical,0.67,nao,3,nao,low,0.48,2,nao
97,management,0.89,nao,4,nao,low,0.28,6,nao
226,marketing,0.56,nao,4,nao,low,0.47000000000000003,3,nao
235,marketing,0.6000000000000001,nao,4,nao,low,0.91,4,sim
186,marketing,0.6000000000000001,nao,4,nao,low,0.75,10,sim
242,sales,0.89,nao,3,nao,high,0.61,10,nao
284,sales,0.79,nao,3,nao,low,0.47000000000000003,10,nao
274,sales,0.7000000000000001,nao,2,nao,high,0.22,10,nao
130,sales,0.48,nao,4,nao,high,0.5,10,nao
146,sales,0.87,nao,3,nao,low,0.56,10,nao
207,sales,0.85,nao,4,nao,low,0.84,10,nao
210,sales,0.72,nao,4,nao,high,0.6900000000000001,2,sim
143,sales,0.64,nao,3,nao,low,0.53,2,nao
116,sales,0.5700000000000001,nao,4,nao,medium,0.17,3,nao
162,sales,0.71,nao,2,nao,high,0.48,3,sim
242,sales,0.51,nao,3,nao,medium,0.9400000000000001,3,nao
153,sales,0.89,nao,4,nao,medium,0.77,7,nao
194,sales,0.72,nao,5,nao,medium,1.0,7,sim
233,sales,0.65,nao,4,nao,medium,0.49,7,nao
283,sales,0.73,nao,4,nao,high,0.93,7,nao
188,sales,0.43,nao,3,nao,medium,0.38,7,nao
182,sales,0.54,nao,4,nao,medium,0.6000000000000001,6,nao
286,sales,0.8200000000000001,nao,2,nao,medium,0.5,6,nao
212,sales,0.55,nao,5,nao,high,0.97,6,nao
176,accounting,0.9500000000000001,nao,5,sim,medium,0.93,6,nao
264,accounting,1.0,nao,5,sim,high,0.5,8,nao
261,accounting,0.84,nao,3,sim,low,0.52,8,nao
163,hr,0.71,nao,4,sim,medium,0.5,8,nao
139,hr,0.4,nao,3,sim,medium,0.55,8,nao
261,hr,0.84,nao,3,sim,medium,0.9500000000000001,8,sim
275,hr,0.42,nao,2,sim,medium,0.48,6,sim
132,technical,0.39,nao,5,sim,low,0.51,6,sim
202,technical,0.48,nao,3,nao,low,0.96,6,nao
177,technical,0.84,nao,4,nao,low,0.97,6,nao
234,technical,0.66,nao,5,nao,low,0.97,6,nao
188,technical,0.54,nao,4,nao,low,0.71,6,nao
203,technical,0.49,nao,5,nao,low,0.8200000000000001,6,nao
227,technical,1.0,nao,4,nao,low,0.5700000000000001,10,nao
150,technical,0.93,nao,3,nao,low,0.48,10,nao
267,technical,0.64,nao,3,nao,low,0.71,3,nao
186,technical,0.61,nao,5,nao,low,0.63,10,nao
142,technical,0.84,nao,4,nao,high,0.99,10,nao
126,support,0.8300000000000001,nao,3,nao,low,0.79,10,sim
201,support,0.85,nao,4,nao,low,0.65,10,nao
142,support,0.85,nao,4,nao,low,0.7000000000000001,2,nao
167,support,0.9400000000000001,nao,4,nao,low,0.99,4,nao
258,support,0.62,nao,4,nao,high,0.65,2,nao
207,support,0.85,nao,3,nao,low,0.92,2,nao
282,support,0.5,nao,4,nao,low,0.24,4,sim
188,support,0.89,nao,3,nao,low,0.39,5,nao
214,support,0.85,nao,3,nao,high,0.8200000000000001,2,nao
272,support,0.89,nao,4,nao,low,0.78,2,nao
259,support,0.79,nao,3,nao,medium,0.62,3,nao
191,technical,0.61,nao,5,nao,high,0.6000000000000001,2,sim
192,technical,0.5700000000000001,nao,3,nao,medium,0.49,3,nao
164,technical,0.8200000000000001,nao,3,nao,high,0.8200000000000001,3,nao
149,management,0.81,nao,4,nao,medium,0.48,2,nao
149,IT,0.56,nao,4,nao,medium,0.6900000000000001,3,nao
165,IT,0.89,nao,2,nao,medium,0.4,3,nao
222,IT,0.8,nao,3,nao,medium,0.72,3,nao
222,IT,0.84,nao,5,nao,medium,0.75,3,sim
265,IT,0.77,nao,3,nao,medium,0.5,3,nao
247,product_mng,0.5,nao,5,nao,medium,0.78,4,nao
147,product_mng,0.45,nao,4,nao,medium,0.76,2,nao
273,product_mng,0.52,nao,3,nao,high,0.9400000000000001,3,nao
144,product_mng,0.9400000000000001,nao,6,nao,low,0.24,4,nao
181,IT,0.66,nao,3,nao,medium,0.99,2,nao
198,management,0.64,nao,3,nao,medium,0.67,2,sim
255,management,0.5700000000000001,nao,5,nao,medium,0.76,4,nao
169,management,0.77,nao,4,nao,medium,0.76,10,nao
201,management,0.64,nao,4,nao,medium,0.55,10,sim
274,management,0.6000000000000001,nao,4,nao,medium,0.74,10,sim
134,management,0.85,nao,4,nao,medium,0.81,10,sim
190,IT,0.67,nao,3,nao,medium,0.98,10,nao
170,IT,0.98,nao,4,nao,medium,0.98,10,nao
154,product_mng,0.91,nao,3,nao,high,0.58,10,nao
142,product_mng,0.75,nao,3,nao,low,0.18,2,nao
235,product_mng,0.67,nao,5,nao,low,0.5700000000000001,2,nao
110,product_mng,0.62,nao,3,nao,low,0.7000000000000001,3,nao
211,IT,0.77,nao,3,nao,high,0.49,3,nao
214,management,0.56,nao,4,sim,medium,0.7000000000000001,3,nao
210,management,0.93,nao,5,sim,medium,0.16,7,nao
207,management,0.59,nao,3,sim,medium,0.58,7,nao
161,management,0.5700000000000001,nao,4,sim,medium,0.66,7,nao
102,management,0.55,nao,2,sim,medium,0.51,7,nao
186,management,0.84,nao,4,sim,medium,0.48,7,nao
211,marketing,0.71,nao,3,sim,low,0.56,6,nao
240,sales,0.62,nao,3,sim,low,0.81,6,nao
237,accounting,0.7000000000000001,nao,4,nao,low,0.5700000000000001,6,nao
164,support,0.53,nao,3,nao,low,0.66,6,nao
222,technical,0.91,nao,6,nao,low,0.22,8,nao
205,management,0.71,nao,3,nao,medium,0.96,8,sim
140,marketing,0.88,nao,4,nao,medium,0.87,8,nao
103,marketing,0.42,nao,2,nao,medium,0.61,8,nao
178,marketing,0.85,nao,3,nao,medium,0.66,8,sim
137,sales,0.51,nao,4,nao,medium,0.9,6,nao
143,sales,0.67,nao,3,nao,medium,0.64,6,nao
170,sales,0.8200000000000001,nao,4,nao,medium,0.76,6,nao
135,sales,0.41000000000000003,nao,5,nao,medium,0.97,6,nao
174,sales,0.76,nao,3,nao,medium,0.6900000000000001,6,nao
166,sales,0.55,nao,3,nao,medium,0.98,6,sim
174,sales,0.61,nao,5,nao,medium,0.18,6,nao
251,sales,0.91,nao,3,nao,medium,0.62,10,nao
187,sales,0.37,nao,6,nao,high,0.29,10,sim
170,sales,0.48,nao,5,nao,low,0.87,3,nao
241,sales,0.64,nao,3,nao,medium,0.91,10,nao
221,sales,0.79,nao,3,nao,medium,0.53,10,sim
257,sales,0.73,nao,4,nao,medium,0.6900000000000001,10,sim
275,sales,0.58,nao,4,nao,medium,0.14,10,nao
245,sales,0.77,nao,4,nao,low,0.7000000000000001,2,nao
246,sales,0.75,nao,6,nao,low,0.77,6,nao
263,sales,0.76,nao,6,nao,low,0.77,6,nao
133,sales,0.99,nao,3,nao,low,0.76,4,nao
157,sales,0.49,nao,4,nao,low,0.66,3,nao
198,accounting,0.9500000000000001,nao,3,nao,low,0.5,4,nao
145,accounting,0.9,nao,5,nao,low,0.5700000000000001,3,nao
118,accounting,0.62,nao,6,nao,low,0.97,2,nao
184,hr,0.99,nao,5,nao,low,0.26,5,nao
243,hr,0.62,nao,3,nao,low,0.72,2,sim
247,hr,0.93,nao,3,nao,low,0.8300000000000001,2,nao
158,hr,0.4,nao,3,nao,low,0.55,3,nao
243,technical,0.74,nao,5,nao,low,0.77,2,nao
203,technical,0.63,nao,4,nao,low,0.24,5,nao
161,technical,0.96,nao,3,nao,low,0.8,3,nao
214,technical,0.59,nao,4,nao,low,0.5,3,sim
179,technical,0.59,nao,4,nao,low,0.66,3,nao
188,technical,0.77,nao,4,nao,low,0.66,2,nao
174,technical,0.81,nao,3,nao,low,0.66,3,nao
177,technical,0.8300000000000001,nao,3,nao,low,0.96,4,nao
194,technical,0.9400000000000001,nao,5,nao,low,0.75,4,nao
244,technical,0.77,nao,3,nao,medium,0.78,2,nao
269,technical,0.8200000000000001,nao,4,nao,medium,0.5700000000000001,2,nao
159,support,0.68,nao,2,nao,medium,0.78,3,sim
140,support,0.88,nao,4,nao,medium,0.5700000000000001,2,nao
224,support,0.56,nao,5,nao,medium,0.84,2,nao
242,support,0.9400000000000001,nao,5,nao,medium,0.23,4,nao
180,support,0.37,nao,3,nao,medium,0.53,3,nao
150,support,0.71,nao,3,nao,medium,0.8200000000000001,3,nao
269,support,0.64,nao,5,nao,medium,0.59,3,nao
178,support,0.52,nao,2,nao,medium,0.5,2,nao
187,support,0.74,nao,2,nao,medium,1.0,3,nao
140,support,0.61,nao,3,nao,medium,0.9400000000000001,2,nao
193,support,0.61,nao,4,nao,high,0.86,2,nao
243,technical,0.49,nao,4,nao,low,0.73,2,nao
144,technical,0.9400000000000001,nao,3,nao,medium,0.49,3,sim
147,technical,0.73,nao,2,nao,medium,0.79,2,nao
165,management,0.5,nao,6,nao,medium,0.8300000000000001,3,nao
176,IT,0.67,nao,3,nao,medium,0.85,2,nao
170,IT,0.37,nao,3,nao,low,0.65,6,nao
213,IT,0.65,nao,4,nao,low,0.9400000000000001,2,sim
242,IT,0.81,nao,4,nao,low,0.76,2,nao
139,IT,0.54,nao,4,nao,low,0.77,3,sim
239,product_mng,0.91,nao,4,nao,low,0.77,3,sim
123,product_mng,0.64,nao,5,nao,low,0.59,2,nao
185,product_mng,0.9,nao,3,nao,low,0.6900000000000001,4,nao
186,product_mng,0.85,nao,4,nao,low,0.51,2,nao
178,IT,0.67,nao,3,nao,low,0.8,3,nao
153,management,0.7000000000000001,nao,3,nao,high,0.98,10,nao
185,management,0.72,nao,4,nao,high,0.6900000000000001,10,sim
142,management,0.76,nao,4,nao,high,0.14,10,nao
221,management,0.9,nao,4,nao,high,0.9500000000000001,10,sim
148,management,0.61,nao,3,nao,high,0.53,10,nao
258,management,0.52,nao,5,nao,high,0.64,10,sim
229,sales,0.73,nao,4,nao,low,0.51,3,nao
111,sales,0.73,nao,2,nao,low,0.36,2,nao
271,sales,0.97,nao,2,nao,low,0.62,3,nao
133,sales,0.58,nao,4,nao,low,0.98,3,nao
223,sales,0.7000000000000001,nao,4,nao,low,0.53,3,nao
272,sales,0.9500000000000001,nao,4,nao,low,0.8,2,nao
233,sales,0.77,nao,3,nao,medium,0.73,3,nao
162,sales,0.8,nao,3,nao,medium,0.8200000000000001,3,nao
165,sales,0.75,nao,5,nao,medium,0.62,4,nao
242,sales,0.48,nao,5,nao,medium,0.87,3,nao
124,sales,0.65,nao,4,nao,medium,0.43,2,nao
163,sales,0.6000000000000001,nao,2,nao,medium,0.5700000000000001,3,nao
144,sales,0.77,nao,3,nao,medium,0.91,3,nao
149,sales,0.59,nao,5,nao,medium,0.75,4,nao
217,sales,0.8,nao,5,nao,medium,0.76,2,nao
139,sales,0.49,nao,4,nao,medium,0.85,2,nao
270,sales,0.67,nao,3,nao,medium,0.56,2,nao
177,sales,0.84,nao,3,nao,medium,0.86,3,nao
175,sales,0.43,nao,5,nao,high,0.21,2,sim
151,sales,0.59,nao,3,nao,low,0.9400000000000001,2,nao
185,sales,0.74,nao,3,nao,medium,0.98,3,nao
227,sales,0.45,nao,3,nao,medium,0.42,3,nao
218,sales,0.89,nao,4,nao,medium,0.98,2,nao
167,sales,0.93,nao,5,nao,medium,1.0,3,nao
183,sales,0.52,nao,3,nao,low,0.9500000000000001,2,sim
259,sales,0.5,nao,4,nao,low,0.9500000000000001,3,nao
138,sales,0.53,nao,3,nao,low,0.68,2,sim
122,sales,0.38,nao,5,nao,low,0.64,4,nao
225,sales,0.62,nao,6,nao,low,0.24,6,nao
121,sales,0.72,nao,3,nao,low,0.37,2,nao
274,sales,0.4,nao,4,nao,low,0.67,3,nao
153,sales,0.89,nao,4,nao,low,0.86,4,nao
119,sales,0.38,nao,3,nao,low,0.43,2,nao
141,sales,0.67,nao,4,nao,low,0.67,2,sim
161,IT,0.6000000000000001,nao,4,nao,low,0.92,3,nao
186,product_mng,0.46,nao,2,nao,low,0.43,2,nao
252,product_mng,0.8,nao,3,nao,low,0.52,4,nao
182,product_mng,0.42,nao,3,nao,low,0.16,3,sim
264,product_mng,0.6000000000000001,nao,4,nao,low,0.49,2,sim
167,IT,0.63,nao,4,nao,low,0.37,3,nao
171,management,0.68,nao,5,nao,high,0.98,3,nao
130,management,0.97,nao,5,nao,high,0.33,4,nao
271,management,0.79,nao,5,nao,high,0.14,4,nao
249,management,0.79,nao,5,nao,high,0.54,3,sim
180,management,0.48,nao,4,nao,high,0.63,4,nao
220,management,0.6900000000000001,nao,4,nao,high,0.55,3,sim
210,marketing,0.53,nao,3,nao,medium,0.84,4,sim
258,sales,0.97,nao,4,nao,medium,0.51,2,nao
150,accounting,0.75,nao,3,sim,medium,0.15,4,nao
259,support,0.79,nao,5,sim,medium,0.97,3,nao
231,technical,0.6900000000000001,nao,3,sim,medium,0.67,3,nao
220,management,0.67,nao,4,sim,medium,0.48,3,nao
149,marketing,0.58,nao,4,sim,medium,0.6900000000000001,3,nao
238,marketing,0.62,nao,3,sim,medium,0.6000000000000001,4,nao
209,marketing,0.71,nao,2,sim,medium,0.8200000000000001,5,nao
149,sales,0.9500000000000001,nao,4,sim,medium,0.86,3,nao
264,sales,0.59,nao,4,nao,medium,0.6900000000000001,3,nao
207,sales,0.87,nao,5,nao,high,0.87,2,nao
239,sales,0.78,nao,3,nao,low,0.17,6,nao
239,sales,0.51,nao,6,nao,medium,0.9400000000000001,5,nao
258,sales,1.0,nao,4,nao,medium,0.5,3,nao
203,sales,0.72,nao,3,nao,medium,0.16,3,nao
258,sales,0.99,nao,2,nao,medium,0.89,3,nao
257,IT,0.51,nao,3,nao,low,0.6900000000000001,3,sim
134,product_mng,0.51,nao,5,nao,low,0.5,3,nao
240,product_mng,0.46,nao,6,nao,low,0.16,2,nao
237,product_mng,0.99,nao,2,nao,low,0.75,5,sim
157,product_mng,0.66,nao,5,nao,low,0.64,2,nao
275,IT,0.43,nao,4,nao,low,0.78,3,nao
228,management,0.74,nao,2,nao,high,0.81,3,nao
254,management,0.58,nao,3,nao,high,0.55,2,nao
257,management,0.53,nao,4,nao,high,0.53,2,nao
231,management,0.73,nao,3,nao,high,0.6900000000000001,2,sim
217,management,0.53,nao,3,nao,high,0.8,3,nao
286,management,0.98,nao,3,nao,high,0.77,6,nao
236,marketing,0.8,nao,4,nao,low,0.84,3,nao
215,sales,0.55,nao,4,nao,low,0.64,2,nao
157,accounting,0.5700000000000001,nao,4,nao,low,0.78,3,nao
149,support,0.7000000000000001,nao,3,nao,low,0.67,3,nao
221,technical,0.77,nao,3,nao,low,0.81,2,nao
238,management,0.8200000000000001,nao,4,nao,low,0.91,2,nao
250,marketing,0.89,nao,6,nao,medium,0.75,2,nao
202,marketing,0.96,nao,3,nao,medium,0.78,4,sim
173,marketing,0.52,nao,4,nao,medium,0.54,2,nao
250,sales,0.71,nao,5,nao,medium,0.77,3,sim
270,sales,0.63,nao,4,nao,medium,0.89,3,sim
232,sales,0.98,nao,3,nao,medium,0.16,5,nao
260,sales,0.99,nao,4,nao,medium,0.77,3,nao
232,sales,0.48,nao,5,nao,medium,0.6900000000000001,4,nao
134,sales,0.81,nao,4,nao,medium,0.61,3,nao
189,sales,0.81,nao,4,nao,medium,0.59,3,nao
113,IT,0.8,nao,4,nao,medium,0.58,3,nao
264,product_mng,0.67,nao,5,nao,medium,0.88,3,nao
260,product_mng,0.63,nao,5,nao,high,0.51,2,nao
132,product_mng,0.7000000000000001,nao,3,nao,low,0.31,3,nao
168,product_mng,0.52,nao,4,nao,medium,0.52,3,nao
186,IT,0.46,nao,3,nao,medium,0.5700000000000001,3,sim
267,management,0.77,nao,3,nao,high,0.5,2,nao
180,management,0.63,nao,3,nao,high,0.74,3,nao
211,management,0.77,nao,3,nao,high,0.74,3,nao
268,management,0.51,nao,2,nao,high,0.8200000000000001,2,nao
206,management,0.71,nao,3,nao,high,0.74,3,nao
113,management,0.59,nao,6,nao,high,0.2,3,nao
179,marketing,0.48,nao,4,nao,low,0.63,3,nao
157,sales,0.8,nao,6,nao,low,0.19,6,sim
127,accounting,0.62,nao,4,nao,low,0.4,5,nao
179,support,0.37,nao,2,sim,low,0.71,5,nao
197,technical,0.73,nao,4,sim,low,0.84,3,nao
251,management,0.84,nao,4,sim,low,0.59,4,sim
250,marketing,0.85,nao,4,sim,low,0.5700000000000001,3,sim
176,marketing,0.61,nao,2,sim,low,0.81,5,nao
246,marketing,0.7000000000000001,nao,4,sim,low,0.8,3,nao
155,sales,0.66,nao,3,sim,low,0.49,3,nao
178,sales,0.64,nao,3,sim,low,0.55,2,nao
213,sales,0.4,nao,3,sim,low,0.68,5,sim
150,sales,0.67,nao,3,sim,low,0.55,2,nao
166,sales,0.62,nao,3,nao,low,0.59,2,nao
169,sales,0.8,nao,5,nao,low,0.91,4,nao
208,sales,0.9,nao,4,nao,low,0.48,3,nao
209,sales,0.66,nao,3,nao,low,0.84,2,nao
167,IT,0.54,nao,4,nao,medium,0.73,3,nao
281,product_mng,0.59,nao,6,nao,medium,0.28,3,nao
156,product_mng,0.65,nao,3,nao,medium,0.77,4,nao
265,product_mng,0.65,nao,3,nao,medium,0.67,3,nao
142,product_mng,0.53,nao,3,nao,medium,0.5,3,sim
143,IT,0.47000000000000003,nao,3,nao,medium,0.32,4,nao
134,RandD,0.78,nao,3,nao,medium,0.5700000000000001,3,nao
268,RandD,0.8,nao,5,nao,medium,0.51,3,nao
255,RandD,0.6000000000000001,nao,3,nao,medium,0.61,2,nao
157,RandD,0.73,nao,4,nao,medium,0.8300000000000001,2,nao
151,RandD,0.97,nao,5,nao,medium,0.87,3,nao
157,RandD,0.63,nao,3,nao,medium,0.7000000000000001,2,nao
139,marketing,0.65,nao,3,nao,high,0.78,3,nao
196,sales,0.53,nao,4,nao,low,0.71,2,sim
159,accounting,0.99,nao,3,nao,medium,0.68,2,nao
224,support,0.53,nao,4,nao,medium,0.75,4,sim
215,technical,0.53,nao,3,nao,medium,0.7000000000000001,7,sim
157,management,0.9400000000000001,nao,5,nao,medium,0.59,7,sim
157,marketing,0.87,nao,4,nao,low,0.64,7,nao
146,marketing,0.88,nao,5,nao,low,0.61,7,sim
286,marketing,0.49,nao,2,nao,low,0.77,7,nao
203,sales,0.64,nao,3,nao,low,0.51,3,nao
168,sales,0.49,nao,3,nao,low,0.49,7,nao
170,sales,0.75,nao,3,nao,low,0.77,7,nao
266,sales,0.86,nao,3,nao,low,0.31,7,nao
183,sales,0.76,nao,3,nao,low,0.54,3,nao
264,sales,0.66,nao,4,nao,low,0.56,3,nao
205,sales,0.77,nao,4,nao,low,0.65,3,nao
192,sales,0.36,nao,2,nao,low,0.49,3,nao
176,technical,0.79,nao,3,nao,low,0.8200000000000001,3,nao
183,support,0.52,nao,3,nao,low,0.6000000000000001,2,nao
156,support,0.63,nao,3,nao,low,0.64,6,sim
150,support,0.68,nao,3,nao,low,0.7000000000000001,3,nao
204,support,0.89,nao,4,nao,low,0.65,8,sim
131,support,0.78,nao,5,nao,low,0.6900000000000001,8,nao
248,support,0.74,nao,5,nao,low,0.93,8,sim
168,support,0.52,nao,4,nao,low,0.55,8,nao
146,support,0.87,nao,4,nao,low,0.75,8,sim
246,support,0.43,nao,4,nao,low,0.47000000000000003,3,nao
216,support,0.88,nao,5,nao,medium,0.72,10,sim
203,support,0.92,nao,3,nao,medium,0.59,10,nao
199,technical,0.49,nao,3,nao,medium,0.98,10,nao
102,technical,0.52,nao,2,nao,medium,0.39,8,nao
139,technical,0.87,nao,4,nao,medium,0.93,8,nao
208,management,0.97,nao,5,nao,medium,0.71,8,sim
215,IT,0.54,nao,4,nao,medium,0.49,4,nao
233,IT,0.93,nao,4,nao,medium,0.63,3,nao
169,IT,0.64,nao,3,nao,medium,0.45,10,nao
190,IT,0.64,nao,3,nao,medium,0.77,10,sim
236,IT,0.63,nao,4,nao,medium,0.77,7,nao
266,product_mng,0.92,nao,4,nao,medium,0.5,7,nao
156,product_mng,0.42,nao,4,nao,high,0.45,7,nao
153,product_mng,0.47000000000000003,nao,4,nao,low,0.81,7,nao
175,product_mng,0.67,nao,3,nao,medium,0.8300000000000001,3,nao
174,IT,0.76,nao,6,nao,medium,0.47000000000000003,10,nao
154,management,0.89,nao,4,nao,high,0.25,10,nao
251,management,0.55,nao,5,nao,high,0.89,10,nao
164,management,0.5700000000000001,nao,3,nao,high,0.97,10,nao
225,management,0.65,nao,2,nao,high,0.6000000000000001,10,nao
134,management,0.72,nao,2,nao,high,0.67,10,nao
144,management,0.77,nao,3,nao,high,0.89,3,nao
211,sales,0.91,nao,5,nao,low,0.6000000000000001,3,nao
139,sales,0.79,nao,4,nao,low,0.64,3,nao
268,sales,0.66,nao,3,nao,low,0.5700000000000001,3,nao
171,sales,0.98,nao,5,nao,low,0.56,3,sim
260,sales,0.9,nao,4,nao,medium,0.6000000000000001,2,nao
224,sales,0.66,nao,6,nao,medium,0.17,3,nao
233,sales,0.49,nao,4,nao,medium,0.74,3,nao
125,sales,0.41000000000000003,nao,3,nao,medium,0.44,7,nao
233,sales,0.89,nao,4,nao,medium,0.51,7,nao
162,sales,0.5700000000000001,nao,3,nao,medium,0.86,7,nao
198,sales,0.48,nao,4,nao,medium,0.96,7,nao
198,sales,0.8200000000000001,nao,4,nao,medium,0.87,7,nao
243,sales,0.79,nao,3,nao,medium,0.58,3,sim
281,sales,0.56,nao,4,nao,medium,0.24,7,nao
259,sales,0.8,nao,4,nao,medium,0.42,7,sim
184,sales,0.9400000000000001,nao,4,nao,medium,0.65,7,nao
189,sales,0.92,nao,6,nao,medium,0.73,3,sim
258,sales,0.6000000000000001,nao,4,nao,medium,0.63,3,nao
225,sales,0.48,nao,4,nao,medium,0.9500000000000001,3,nao
145,sales,0.8300000000000001,nao,5,nao,medium,0.52,3,nao
164,sales,0.55,nao,3,nao,medium,0.96,3,nao
254,sales,0.51,nao,4,nao,medium,0.66,2,nao
154,sales,0.44,nao,4,nao,medium,0.98,6,sim
248,sales,0.79,nao,5,nao,medium,0.56,3,nao
154,sales,0.54,nao,3,nao,medium,0.97,8,sim
242,sales,0.92,nao,3,nao,medium,0.72,8,nao
194,sales,0.78,nao,4,nao,medium,0.74,8,nao
261,sales,0.6000000000000001,nao,5,nao,medium,0.2,8,nao
245,sales,0.56,nao,3,nao,medium,0.73,8,nao
247,sales,0.79,nao,3,nao,low,0.76,3,nao
147,sales,0.54,nao,4,nao,low,0.65,10,nao
139,sales,0.5,nao,3,nao,low,0.66,10,sim
137,sales,0.97,nao,6,nao,low,0.96,10,nao
177,sales,0.55,nao,4,nao,low,0.5700000000000001,8,nao
184,IT,0.8200000000000001,nao,4,nao,low,0.61,8,nao
212,product_mng,0.6900000000000001,nao,3,nao,low,0.5700000000000001,8,nao
159,product_mng,0.47000000000000003,nao,3,nao,low,0.59,4,nao
178,product_mng,0.68,nao,4,nao,low,0.92,3,nao
149,product_mng,0.56,nao,3,nao,low,0.79,10,nao
223,IT,0.66,nao,4,nao,low,0.9500000000000001,10,nao
263,management,0.81,nao,6,nao,high,0.24,7,nao
161,management,0.52,nao,4,nao,high,0.49,7,nao
